,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,Datetime,LocationString
890,42.965,-114.464,416.5,1.4,1.2,2020-07-31,1815,Terra,MODIS,100,6.0NRT,334.9,549.9,D,2020-07-31,"42.965,-114.464"
891,42.963,-114.447,388.4,1.4,1.2,2020-07-31,1815,Terra,MODIS,100,6.0NRT,331.0,262.7,D,2020-07-31,"42.963,-114.447"
892,42.962,-114.43,375.1,1.4,1.2,2020-07-31,1815,Terra,MODIS,100,6.0NRT,331.0,170.7,D,2020-07-31,"42.962,-114.43"
893,37.027,-112.035,365.4,1.0,1.0,2020-07-31,1820,Terra,MODIS,100,6.0NRT,320.9,78.8,D,2020-07-31,"37.027,-112.035"
894,37.02,-112.048,368.0,1.0,1.0,2020-07-31,1820,Terra,MODIS,100,6.0NRT,318.1,85.0,D,2020-07-31,"37.02,-112.048"
895,39.794,-111.545,369.9,2.3,1.5,2020-07-31,1955,Aqua,MODIS,100,6.0NRT,315.7,348.9,D,2020-07-31,"39.794,-111.545"
896,42.962,-114.479,369.7,2.8,1.6,2020-07-31,2000,Aqua,MODIS,100,6.0NRT,328.9,398.6,D,2020-07-31,"42.962,-114.479"
897,42.975,-114.485,390.4,2.8,1.6,2020-07-31,2000,Aqua,MODIS,100,6.0NRT,324.0,793.3,D,2020-07-31,"42.975,-114.485"
898,41.686,-121.491,379.2,1.7,1.3,2020-07-31,2135,Aqua,MODIS,100,6.0NRT,325.6,267.7,D,2020-07-31,"41.686,-121.491"
899,42.977,-114.499,374.4,4.5,2.0,2020-07-31,2135,Aqua,MODIS,100,6.0NRT,323.3,978.4,D,2020-07-31,"42.977,-114.499"
900,42.976,-114.504,370.4,4.5,2.0,2020-07-31,2135,Aqua,MODIS,100,6.0NRT,323.9,864.2,D,2020-07-31,"42.976,-114.504"
901,33.98,-116.93,321.4,2.4,1.5,2020-08-01,520,Terra,MODIS,100,6.0NRT,298.2,61.0,N,2020-08-01,"33.98,-116.93"
902,33.994,-116.913,338.4,2.4,1.5,2020-08-01,520,Terra,MODIS,100,6.0NRT,299.3,136.4,N,2020-08-01,"33.994,-116.913"
903,33.998,-116.907,320.1,2.4,1.5,2020-08-01,520,Terra,MODIS,100,6.0NRT,297.7,51.8,N,2020-08-01,"33.998,-116.907"
904,33.993,-116.933,356.1,2.4,1.5,2020-08-01,520,Terra,MODIS,100,6.0NRT,303.0,260.5,N,2020-08-01,"33.993,-116.933"
905,33.988,-116.939,348.3,2.4,1.5,2020-08-01,520,Terra,MODIS,100,6.0NRT,302.4,200.5,N,2020-08-01,"33.988,-116.939"
906,33.987,-116.96,321.8,2.4,1.5,2020-08-01,520,Terra,MODIS,100,6.0NRT,299.1,58.3,N,2020-08-01,"33.987,-116.96"
907,34.001,-116.942,328.7,2.4,1.5,2020-08-01,520,Terra,MODIS,100,6.0NRT,298.4,90.2,N,2020-08-01,"34.001,-116.942"
908,39.328,-108.521,320.8,1.0,1.0,2020-08-01,520,Terra,MODIS,100,6.0NRT,286.8,20.4,N,2020-08-01,"39.328,-108.521"
909,37.014,-112.086,327.2,1.1,1.1,2020-08-01,520,Terra,MODIS,100,6.0NRT,295.5,28.4,N,2020-08-01,"37.014,-112.086"
910,33.981,-116.931,340.4,1.0,1.0,2020-08-01,935,Aqua,MODIS,100,6.0NRT,298.4,45.3,N,2020-08-01,"33.981,-116.931"
911,33.998,-116.922,338.6,1.0,1.0,2020-08-01,935,Aqua,MODIS,100,6.0NRT,298.0,40.5,N,2020-08-01,"33.998,-116.922"
912,33.996,-116.911,334.3,1.0,1.0,2020-08-01,935,Aqua,MODIS,100,6.0NRT,297.4,34.2,N,2020-08-01,"33.996,-116.911"
913,33.98,-116.92,321.2,1.0,1.0,2020-08-01,935,Aqua,MODIS,100,6.0NRT,297.0,18.8,N,2020-08-01,"33.98,-116.92"
914,34.001,-116.948,424.3,1.7,1.3,2020-08-01,1900,Terra,MODIS,100,6.0NRT,332.1,907.7,D,2020-08-01,"34.001,-116.948"
915,34.006,-116.924,374.3,1.7,1.3,2020-08-01,1900,Terra,MODIS,100,6.0NRT,315.3,262.1,D,2020-08-01,"34.006,-116.924"
916,33.998,-116.931,413.3,1.7,1.3,2020-08-01,1900,Terra,MODIS,100,6.0NRT,333.7,713.7,D,2020-08-01,"33.998,-116.931"
917,34.01,-116.941,395.0,1.7,1.3,2020-08-01,1900,Terra,MODIS,100,6.0NRT,324.2,464.3,D,2020-08-01,"34.01,-116.941"
918,34.009,-116.929,360.4,1.7,1.3,2020-08-01,1900,Terra,MODIS,100,6.0NRT,313.0,157.1,D,2020-08-01,"34.009,-116.929"
919,39.337,-108.514,384.6,1.4,1.2,2020-08-01,2040,Aqua,MODIS,100,6.0NRT,319.0,253.8,D,2020-08-01,"39.337,-108.514"
920,34.0,-116.902,406.0,1.5,1.2,2020-08-01,2040,Aqua,MODIS,100,6.0NRT,295.7,487.3,D,2020-08-01,"34.0,-116.902"
921,33.994,-116.935,367.1,1.5,1.2,2020-08-01,2040,Aqua,MODIS,100,6.0NRT,331.9,144.9,D,2020-08-01,"33.994,-116.935"
922,34.008,-116.921,434.2,1.5,1.2,2020-08-01,2040,Aqua,MODIS,100,6.0NRT,316.5,906.8,D,2020-08-01,"34.008,-116.921"
923,34.015,-116.94,399.5,1.5,1.2,2020-08-01,2040,Aqua,MODIS,100,6.0NRT,320.9,417.8,D,2020-08-01,"34.015,-116.94"
924,34.01,-116.905,375.2,1.5,1.2,2020-08-01,2040,Aqua,MODIS,100,6.0NRT,285.3,209.3,D,2020-08-01,"34.01,-116.905"
925,34.018,-116.923,429.2,1.5,1.2,2020-08-01,2040,Aqua,MODIS,100,6.0NRT,305.2,831.8,D,2020-08-01,"34.018,-116.923"
926,33.997,-116.918,391.1,1.5,1.2,2020-08-01,2040,Aqua,MODIS,100,6.0NRT,313.0,318.6,D,2020-08-01,"33.997,-116.918"
927,45.583,-121.466,380.0,1.0,1.0,2020-08-02,605,Terra,MODIS,100,6.0NRT,292.8,162.4,N,2020-08-02,"45.583,-121.466"
928,45.581,-121.479,386.5,1.0,1.0,2020-08-02,605,Terra,MODIS,100,6.0NRT,294.3,192.5,N,2020-08-02,"45.581,-121.479"
929,34.085,-116.78,360.4,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,297.9,104.9,N,2020-08-02,"34.085,-116.78"
930,34.073,-116.847,341.3,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,295.4,54.3,N,2020-08-02,"34.073,-116.847"
931,34.08,-116.786,452.8,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,323.3,904.7,N,2020-08-02,"34.08,-116.786"
932,34.052,-116.853,352.7,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,307.6,77.6,N,2020-08-02,"34.052,-116.853"
933,34.034,-116.922,320.1,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,294.1,18.4,N,2020-08-02,"34.034,-116.922"
934,33.993,-116.864,441.2,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,333.9,718.4,N,2020-08-02,"33.993,-116.864"
935,33.99,-116.888,442.1,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,321.3,728.4,N,2020-08-02,"33.99,-116.888"
936,34.051,-116.79,412.9,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,312.5,405.9,N,2020-08-02,"34.051,-116.79"
937,34.057,-116.818,406.4,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,329.5,350.0,N,2020-08-02,"34.057,-116.818"
938,34.046,-116.828,389.8,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,317.9,232.6,N,2020-08-02,"34.046,-116.828"
939,33.979,-116.867,322.4,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,303.3,20.4,N,2020-08-02,"33.979,-116.867"
940,33.981,-116.886,364.6,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,308.7,114.7,N,2020-08-02,"33.981,-116.886"
941,34.069,-116.795,398.9,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,319.7,294.3,N,2020-08-02,"34.069,-116.795"
942,34.049,-116.878,339.3,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,304.7,47.8,N,2020-08-02,"34.049,-116.878"
943,34.065,-116.832,393.9,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,321.8,261.3,N,2020-08-02,"34.065,-116.832"
944,34.068,-116.807,462.8,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,354.0,1074.3,N,2020-08-02,"34.068,-116.807"
945,34.059,-116.881,352.4,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,301.2,80.5,N,2020-08-02,"34.059,-116.881"
946,34.055,-116.83,381.7,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,317.6,189.1,N,2020-08-02,"34.055,-116.83"
947,34.043,-116.851,341.9,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,305.1,49.0,N,2020-08-02,"34.043,-116.851"
948,35.382,-120.427,329.5,1.0,1.0,2020-08-02,605,Terra,MODIS,100,6.0NRT,298.5,26.6,N,2020-08-02,"35.382,-120.427"
949,34.015,-116.845,389.4,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,307.7,227.3,N,2020-08-02,"34.015,-116.845"
950,34.084,-116.794,446.1,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,326.7,802.8,N,2020-08-02,"34.084,-116.794"
951,33.989,-116.9,329.4,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,301.5,29.4,N,2020-08-02,"33.989,-116.9"
952,34.06,-116.793,447.3,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,329.0,814.2,N,2020-08-02,"34.06,-116.793"
953,33.995,-116.852,356.5,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,303.7,87.2,N,2020-08-02,"33.995,-116.852"
954,35.375,-120.414,329.5,1.0,1.0,2020-08-02,605,Terra,MODIS,100,6.0NRT,295.8,27.7,N,2020-08-02,"35.375,-120.414"
955,34.071,-116.858,331.3,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,295.1,35.8,N,2020-08-02,"34.071,-116.858"
956,34.047,-116.901,386.4,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,314.9,212.8,N,2020-08-02,"34.047,-116.901"
957,40.348,-121.512,341.8,1.0,1.0,2020-08-02,605,Terra,MODIS,100,6.0NRT,293.8,47.6,N,2020-08-02,"40.348,-121.512"
958,34.066,-116.82,420.1,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,332.8,476.2,N,2020-08-02,"34.066,-116.82"
959,34.054,-116.842,360.7,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,309.0,101.3,N,2020-08-02,"34.054,-116.842"
960,34.063,-116.845,373.4,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,310.8,152.1,N,2020-08-02,"34.063,-116.845"
961,34.074,-116.834,378.3,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,300.8,175.7,N,2020-08-02,"34.074,-116.834"
962,34.047,-116.815,382.9,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,316.9,194.8,N,2020-08-02,"34.047,-116.815"
963,34.045,-116.839,375.7,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,310.3,157.4,N,2020-08-02,"34.045,-116.839"
964,34.062,-116.856,369.8,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,311.6,137.0,N,2020-08-02,"34.062,-116.856"
965,34.006,-116.842,383.0,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,315.5,191.6,N,2020-08-02,"34.006,-116.842"
966,34.045,-116.913,325.7,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,296.1,25.8,N,2020-08-02,"34.045,-116.913"
967,33.982,-116.874,456.7,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,336.3,954.8,N,2020-08-02,"33.982,-116.874"
968,34.058,-116.805,441.6,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,342.8,730.9,N,2020-08-02,"34.058,-116.805"
969,34.036,-116.911,353.0,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,300.7,77.7,N,2020-08-02,"34.036,-116.911"
970,34.035,-116.838,337.5,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,300.1,40.7,N,2020-08-02,"34.035,-116.838"
971,33.992,-116.876,500.0,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,349.8,1916.6,N,2020-08-02,"33.992,-116.876"
972,34.082,-116.806,402.2,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,314.0,321.8,N,2020-08-02,"34.082,-116.806"
973,34.037,-116.898,357.4,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,307.8,88.2,N,2020-08-02,"34.037,-116.898"
974,34.007,-116.83,383.9,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,323.5,197.9,N,2020-08-02,"34.007,-116.83"
975,34.06,-116.869,363.2,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,308.9,112.6,N,2020-08-02,"34.06,-116.869"
976,34.036,-116.826,339.7,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,297.9,46.2,N,2020-08-02,"34.036,-116.826"
977,34.077,-116.81,424.3,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,315.3,521.6,N,2020-08-02,"34.077,-116.81"
978,34.076,-116.822,373.2,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,300.9,153.3,N,2020-08-02,"34.076,-116.822"
979,34.016,-116.833,439.2,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,330.4,694.3,N,2020-08-02,"34.016,-116.833"
980,34.051,-116.866,343.6,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,304.9,56.2,N,2020-08-02,"34.051,-116.866"
981,34.057,-116.893,325.3,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,294.9,27.2,N,2020-08-02,"34.057,-116.893"
982,40.349,-121.501,384.1,1.0,1.0,2020-08-02,605,Terra,MODIS,100,6.0NRT,300.1,172.2,N,2020-08-02,"40.349,-121.501"
983,33.984,-116.862,414.2,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,321.6,412.7,N,2020-08-02,"33.984,-116.862"
984,34.079,-116.798,480.6,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,348.0,1445.1,N,2020-08-02,"34.079,-116.798"
985,34.048,-116.889,377.8,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,315.8,170.3,N,2020-08-02,"34.048,-116.889"
986,34.049,-116.803,399.6,1.1,1.1,2020-08-02,605,Terra,MODIS,100,6.0NRT,315.2,298.3,N,2020-08-02,"34.049,-116.803"
987,45.581,-121.453,385.5,1.0,1.0,2020-08-02,1015,Aqua,MODIS,100,6.0NRT,301.3,181.6,N,2020-08-02,"45.581,-121.453"
988,45.583,-121.466,416.1,1.0,1.0,2020-08-02,1015,Aqua,MODIS,100,6.0NRT,307.8,372.3,N,2020-08-02,"45.583,-121.466"
989,34.061,-116.766,347.6,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,300.0,250.5,N,2020-08-02,"34.061,-116.766"
990,40.351,-121.507,330.7,1.1,1.1,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,290.3,37.9,N,2020-08-02,"40.351,-121.507"
991,34.066,-116.808,362.7,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,302.9,410.3,N,2020-08-02,"34.066,-116.808"
992,34.077,-116.767,353.5,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,298.5,311.2,N,2020-08-02,"34.077,-116.767"
993,34.063,-116.9,326.4,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,293.4,100.4,N,2020-08-02,"34.063,-116.9"
994,34.055,-116.804,362.4,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,300.7,404.1,N,2020-08-02,"34.055,-116.804"
995,34.063,-116.838,325.6,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,295.4,100.8,N,2020-08-02,"34.063,-116.838"
996,33.99,-116.884,333.5,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,296.9,142.9,N,2020-08-02,"33.99,-116.884"
997,34.073,-116.772,369.3,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,304.5,502.1,N,2020-08-02,"34.073,-116.772"
998,34.058,-116.905,323.2,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,293.9,84.2,N,2020-08-02,"34.058,-116.905"
999,34.044,-116.776,334.8,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,297.2,147.3,N,2020-08-02,"34.044,-116.776"
1000,34.07,-116.803,416.7,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,310.7,1634.9,N,2020-08-02,"34.07,-116.803"
1001,34.051,-116.874,336.5,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,298.6,157.2,N,2020-08-02,"34.051,-116.874"
1002,34.077,-116.835,342.7,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,293.5,210.6,N,2020-08-02,"34.077,-116.835"
1003,34.058,-116.774,355.0,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,301.1,319.3,N,2020-08-02,"34.058,-116.774"
1004,34.051,-116.81,347.4,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,298.2,241.4,N,2020-08-02,"34.051,-116.81"
1005,34.086,-116.808,424.8,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,302.3,1944.5,N,2020-08-02,"34.086,-116.808"
1006,34.042,-116.901,337.0,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,296.1,161.0,N,2020-08-02,"34.042,-116.901"
1007,34.065,-116.873,325.7,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,292.5,97.8,N,2020-08-02,"34.065,-116.873"
1008,34.082,-116.812,426.5,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,309.0,2009.8,N,2020-08-02,"34.082,-116.812"
1009,34.047,-116.768,335.3,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,298.1,153.4,N,2020-08-02,"34.047,-116.768"
1010,33.992,-116.876,328.7,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,297.0,114.0,N,2020-08-02,"33.992,-116.876"
1011,34.055,-116.869,342.4,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,298.0,200.8,N,2020-08-02,"34.055,-116.869"
1012,34.023,-116.815,340.0,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,296.2,183.7,N,2020-08-02,"34.023,-116.815"
1013,34.073,-116.841,328.6,2.8,1.6,2020-08-02,1020,Aqua,MODIS,100,6.0NRT,292.4,118.9,N,2020-08-02,"34.073,-116.841"
1014,39.354,-108.507,500.0,1.0,1.0,2020-08-02,1805,Terra,MODIS,100,6.0NRT,349.8,1623.5,D,2020-08-02,"39.354,-108.507"
1015,39.353,-108.495,419.1,1.0,1.0,2020-08-02,1805,Terra,MODIS,100,6.0NRT,311.7,375.2,D,2020-08-02,"39.353,-108.495"
1016,39.347,-108.52,417.6,1.0,1.0,2020-08-02,1805,Terra,MODIS,100,6.0NRT,346.3,363.0,D,2020-08-02,"39.347,-108.52"
1017,39.345,-108.508,445.1,1.0,1.0,2020-08-02,1805,Terra,MODIS,100,6.0NRT,362.1,643.8,D,2020-08-02,"39.345,-108.508"
1018,34.014,-116.799,378.9,2.2,1.4,2020-08-02,1805,Terra,MODIS,100,6.0NRT,308.0,436.6,D,2020-08-02,"34.014,-116.799"
1019,33.984,-116.906,369.3,2.3,1.5,2020-08-02,1805,Terra,MODIS,100,6.0NRT,321.6,300.6,D,2020-08-02,"33.984,-116.906"
1020,34.016,-116.821,385.0,2.2,1.5,2020-08-02,1805,Terra,MODIS,100,6.0NRT,317.0,511.2,D,2020-08-02,"34.016,-116.821"
1021,34.014,-116.815,404.5,2.2,1.5,2020-08-02,1805,Terra,MODIS,100,6.0NRT,316.5,854.1,D,2020-08-02,"34.014,-116.815"
1022,45.693,-108.936,392.7,1.7,1.3,2020-08-02,1945,Aqua,MODIS,100,6.0NRT,316.8,427.9,D,2020-08-02,"45.693,-108.936"
1023,45.698,-108.914,404.1,1.7,1.3,2020-08-02,1945,Aqua,MODIS,100,6.0NRT,319.0,574.9,D,2020-08-02,"45.698,-108.914"
1024,45.694,-108.917,394.3,1.7,1.3,2020-08-02,1945,Aqua,MODIS,100,6.0NRT,318.9,448.7,D,2020-08-02,"45.694,-108.917"
1025,33.991,-116.912,363.3,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,327.4,136.6,D,2020-08-02,"33.991,-116.912"
1026,34.022,-116.832,382.2,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,312.4,302.2,D,2020-08-02,"34.022,-116.832"
1027,34.037,-116.799,372.6,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,309.0,240.7,D,2020-08-02,"34.037,-116.799"
1028,34.051,-116.882,378.4,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,307.8,268.3,D,2020-08-02,"34.051,-116.882"
1029,34.079,-116.836,373.6,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,314.4,243.2,D,2020-08-02,"34.079,-116.836"
1030,34.022,-116.82,406.0,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,322.7,584.7,D,2020-08-02,"34.022,-116.82"
1031,34.08,-116.818,399.3,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,316.9,505.0,D,2020-08-02,"34.08,-116.818"
1032,34.06,-116.904,399.5,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,316.5,499.2,D,2020-08-02,"34.06,-116.904"
1033,34.069,-116.813,405.1,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,318.2,578.0,D,2020-08-02,"34.069,-116.813"
1034,34.013,-116.809,375.4,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,314.1,259.7,D,2020-08-02,"34.013,-116.809"
1035,34.049,-116.899,460.4,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,331.5,1768.9,D,2020-08-02,"34.049,-116.899"
1036,34.047,-116.807,369.4,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,315.5,213.4,D,2020-08-02,"34.047,-116.807"
1037,34.067,-116.832,413.7,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,326.4,702.4,D,2020-08-02,"34.067,-116.832"
1038,34.024,-116.813,412.5,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,316.2,690.2,D,2020-08-02,"34.024,-116.813"
1039,34.037,-116.912,368.8,1.7,1.3,2020-08-02,2120,Aqua,MODIS,100,6.0NRT,319.3,189.9,D,2020-08-02,"34.037,-116.912"
1040,40.347,-121.509,388.8,1.1,1.1,2020-08-02,2125,Aqua,MODIS,100,6.0NRT,310.9,225.7,D,2020-08-02,"40.347,-121.509"
1041,31.482,-101.835,334.2,1.2,1.1,2020-08-03,505,Terra,MODIS,100,6.0NRT,289.0,43.6,N,2020-08-03,"31.482,-101.835"
1042,31.343,-101.8,345.7,1.2,1.1,2020-08-03,505,Terra,MODIS,100,6.0NRT,289.4,68.5,N,2020-08-03,"31.343,-101.8"
1043,31.739,-101.801,322.8,1.2,1.1,2020-08-03,505,Terra,MODIS,100,6.0NRT,271.4,29.4,N,2020-08-03,"31.739,-101.801"
1044,39.357,-108.477,395.7,1.0,1.0,2020-08-03,510,Terra,MODIS,100,6.0NRT,304.8,236.1,N,2020-08-03,"39.357,-108.477"
1045,39.356,-108.489,360.8,1.0,1.0,2020-08-03,510,Terra,MODIS,100,6.0NRT,303.2,90.5,N,2020-08-03,"39.356,-108.489"
1046,39.359,-108.526,324.0,1.0,1.0,2020-08-03,510,Terra,MODIS,100,6.0NRT,294.4,21.5,N,2020-08-03,"39.359,-108.526"
1047,34.069,-116.835,323.3,3.7,1.8,2020-08-03,510,Terra,MODIS,100,6.0NRT,291.1,140.7,N,2020-08-03,"34.069,-116.835"
1048,34.077,-116.829,340.6,3.7,1.8,2020-08-03,510,Terra,MODIS,100,6.0NRT,292.4,296.1,N,2020-08-03,"34.077,-116.829"
1049,45.556,-112.144,325.7,1.1,1.1,2020-08-03,510,Terra,MODIS,100,6.0NRT,287.7,28.7,N,2020-08-03,"45.556,-112.144"
1050,34.086,-116.833,328.8,3.7,1.8,2020-08-03,510,Terra,MODIS,100,6.0NRT,288.4,184.7,N,2020-08-03,"34.086,-116.833"
1051,40.349,-121.518,330.6,3.1,1.7,2020-08-03,650,Terra,MODIS,100,6.0NRT,289.4,160.2,N,2020-08-03,"40.349,-121.518"
1052,40.35,-121.512,335.6,3.1,1.7,2020-08-03,650,Terra,MODIS,100,6.0NRT,289.6,195.4,N,2020-08-03,"40.35,-121.512"
1053,39.835,-119.952,352.2,3.8,1.8,2020-08-03,650,Terra,MODIS,100,6.0NRT,292.0,466.7,N,2020-08-03,"39.835,-119.952"
1054,39.841,-119.956,357.1,3.8,1.8,2020-08-03,650,Terra,MODIS,100,6.0NRT,292.2,544.2,N,2020-08-03,"39.841,-119.956"
1055,39.872,-120.001,368.6,3.8,1.8,2020-08-03,650,Terra,MODIS,100,6.0NRT,295.9,762.2,N,2020-08-03,"39.872,-120.001"
1056,39.863,-120.009,336.0,3.8,1.8,2020-08-03,650,Terra,MODIS,100,6.0NRT,291.3,255.9,N,2020-08-03,"39.863,-120.009"
1057,39.88,-120.007,352.5,3.8,1.8,2020-08-03,650,Terra,MODIS,100,6.0NRT,293.3,464.6,N,2020-08-03,"39.88,-120.007"
1058,39.846,-119.956,324.9,2.6,1.6,2020-08-03,925,Aqua,MODIS,100,6.0NRT,287.5,99.6,N,2020-08-03,"39.846,-119.956"
1059,39.844,-119.926,330.6,2.6,1.5,2020-08-03,925,Aqua,MODIS,100,6.0NRT,287.6,127.7,N,2020-08-03,"39.844,-119.926"
1060,39.832,-119.956,321.3,2.6,1.6,2020-08-03,925,Aqua,MODIS,100,6.0NRT,288.0,87.0,N,2020-08-03,"39.832,-119.956"
1061,39.357,-108.477,356.8,1.1,1.0,2020-08-03,925,Aqua,MODIS,100,6.0NRT,292.2,88.1,N,2020-08-03,"39.357,-108.477"
1062,39.355,-108.465,341.5,1.1,1.0,2020-08-03,925,Aqua,MODIS,100,6.0NRT,290.6,52.7,N,2020-08-03,"39.355,-108.465"
1063,34.089,-116.82,322.9,1.4,1.2,2020-08-03,925,Aqua,MODIS,100,6.0NRT,288.5,36.7,N,2020-08-03,"34.089,-116.82"
1064,34.051,-116.918,328.6,1.4,1.2,2020-08-03,925,Aqua,MODIS,100,6.0NRT,293.0,46.5,N,2020-08-03,"34.051,-116.918"
