,County,Population,PopulationDensity,HousingUnits,HousingOccupied,HomeValue,Income,AreaCode,WaterArea
325,Merced County,33931.0,854.0,12642.0,11546.0,165800.0,47779.0,209,0.74
326,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
327,Merced County,2942.0,25.0,956.0,856.0,159000.0,40274.0,209,0.0
328,Merced County,912.0,23.0,305.0,277.0,269400.0,53750.0,209,0.02
329,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
330,Merced County,912.0,23.0,305.0,277.0,269400.0,53750.0,209,0.02
331,Fresno County,1359.0,14.0,613.0,536.0,415000.0,32560.0,559,6.08
332,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
333,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
334,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
335,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
336,Merced County,817.0,15.0,277.0,242.0,260700.0,34783.0,209,0.15
337,Merced County,15457.0,276.0,4098.0,3861.0,171200.0,48462.0,209,0.23
338,Merced County,37073.0,595.0,12387.0,11250.0,155500.0,48103.0,209,0.02
339,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
340,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
341,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
342,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
343,Merced County,1099.0,7.0,502.0,392.0,274000.0,49500.0,209,3.14
344,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
345,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
346,Merced County,1099.0,7.0,502.0,392.0,274000.0,49500.0,209,3.14
347,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
348,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
349,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
350,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
351,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
352,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
353,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
354,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
355,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
356,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
357,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
358,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
359,Merced County,2942.0,25.0,956.0,856.0,159000.0,40274.0,209,0.0
360,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
361,Merced County,15457.0,276.0,4098.0,3861.0,171200.0,48462.0,209,0.23
362,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
363,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
364,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
365,Merced County,32967.0,220.0,9330.0,8408.0,101400.0,33046.0,209,1.35
366,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
367,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
368,Stanislaus County,41201.0,549.0,14525.0,13231.0,159300.0,40564.0,209,0.01
369,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
370,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
371,Merced County,7324.0,178.0,2604.0,2461.0,201500.0,49485.0,209,0.71
372,Merced County,33931.0,854.0,12642.0,11546.0,165800.0,47779.0,209,0.74
373,Merced County,15457.0,276.0,4098.0,3861.0,171200.0,48462.0,209,0.23
374,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
375,Merced County,33931.0,854.0,12642.0,11546.0,165800.0,47779.0,209,0.74
376,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
377,Merced County,33931.0,854.0,12642.0,11546.0,165800.0,47779.0,209,0.74
378,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
379,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
380,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
381,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
382,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
383,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
384,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
385,Merced County,30805.0,648.0,11276.0,10173.0,150700.0,40864.0,209,0.1
386,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
387,Merced County,2942.0,25.0,956.0,856.0,159000.0,40274.0,209,0.0
388,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
389,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
390,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
391,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
392,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
393,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
394,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
395,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
396,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
397,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
398,Merced County,4985.0,329.0,1272.0,1168.0,90800.0,32500.0,209,0.0
399,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
400,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
401,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
402,Merced County,30805.0,648.0,11276.0,10173.0,150700.0,40864.0,209,0.1
403,Merced County,2030.0,44.0,700.0,600.0,291900.0,37391.0,209,0.5
404,Merced County,37073.0,595.0,12387.0,11250.0,155500.0,48103.0,209,0.02
405,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
406,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
407,Merced County,30805.0,648.0,11276.0,10173.0,150700.0,40864.0,209,0.1
408,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
409,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
410,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
411,Merced County,32967.0,220.0,9330.0,8408.0,101400.0,33046.0,209,1.35
412,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
413,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
414,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
415,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
416,Merced County,32967.0,220.0,9330.0,8408.0,101400.0,33046.0,209,1.35
417,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
418,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
419,Merced County,30805.0,648.0,11276.0,10173.0,150700.0,40864.0,209,0.1
420,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
421,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
422,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
423,Merced County,7324.0,178.0,2604.0,2461.0,201500.0,49485.0,209,0.71
424,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
425,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
426,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
427,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
428,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
429,Fresno County,9547.0,224.0,3119.0,2857.0,278100.0,65045.0,559,0.02
430,Merced County,1099.0,7.0,502.0,392.0,274000.0,49500.0,209,3.14
431,Merced County,30805.0,648.0,11276.0,10173.0,150700.0,40864.0,209,0.1
432,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
433,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
434,Merced County,472.0,561.0,144.0,128.0,38300.0,29607.0,209,0.0
435,Stanislaus County,41201.0,549.0,14525.0,13231.0,159300.0,40564.0,209,0.01
436,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
437,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
438,Merced County,30805.0,648.0,11276.0,10173.0,150700.0,40864.0,209,0.1
439,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
440,Merced County,30805.0,648.0,11276.0,10173.0,150700.0,40864.0,209,0.1
441,Merced County,1099.0,7.0,502.0,392.0,274000.0,49500.0,209,3.14
442,Merced County,1099.0,7.0,502.0,392.0,274000.0,49500.0,209,3.14
443,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
444,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
445,Madera County,11661.0,102.0,5329.0,4667.0,220500.0,46551.0,559,0.27
446,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
447,Merced County,37073.0,595.0,12387.0,11250.0,155500.0,48103.0,209,0.02
448,Merced County,1099.0,7.0,502.0,392.0,274000.0,49500.0,209,3.14
449,Merced County,817.0,15.0,277.0,242.0,260700.0,34783.0,209,0.15
450,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
451,Fresno County,9581.0,27.0,2782.0,2491.0,120300.0,32865.0,209,2.11
452,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
453,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
454,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
455,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
456,Merced County,15457.0,276.0,4098.0,3861.0,171200.0,48462.0,209,0.23
457,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
458,Merced County,30805.0,648.0,11276.0,10173.0,150700.0,40864.0,209,0.1
459,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
460,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
461,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
462,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
463,Merced County,37073.0,595.0,12387.0,11250.0,155500.0,48103.0,209,0.02
464,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
465,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
466,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
467,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
468,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
469,Merced County,2942.0,25.0,956.0,856.0,159000.0,40274.0,209,0.0
470,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
471,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
472,Merced County,2942.0,25.0,956.0,856.0,159000.0,40274.0,209,0.0
473,Merced County,2030.0,44.0,700.0,600.0,291900.0,37391.0,209,0.5
474,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
475,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
476,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
477,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
478,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
479,Merced County,33931.0,854.0,12642.0,11546.0,165800.0,47779.0,209,0.74
480,Merced County,37073.0,595.0,12387.0,11250.0,155500.0,48103.0,209,0.02
481,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
482,Merced County,1099.0,7.0,502.0,392.0,274000.0,49500.0,209,3.14
483,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
484,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
485,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
486,Merced County,1099.0,7.0,502.0,392.0,274000.0,49500.0,209,3.14
487,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
488,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
489,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
490,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
491,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
492,Merced County,30805.0,648.0,11276.0,10173.0,150700.0,40864.0,209,0.1
493,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
494,Merced County,1099.0,7.0,502.0,392.0,274000.0,49500.0,209,3.14
495,Merced County,7324.0,178.0,2604.0,2461.0,201500.0,49485.0,209,0.71
496,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
497,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
498,Merced County,15457.0,276.0,4098.0,3861.0,171200.0,48462.0,209,0.23
499,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
500,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
501,Merced County,32967.0,220.0,9330.0,8408.0,101400.0,33046.0,209,1.35
502,Merced County,32967.0,220.0,9330.0,8408.0,101400.0,33046.0,209,1.35
503,Merced County,37073.0,595.0,12387.0,11250.0,155500.0,48103.0,209,0.02
504,Merced County,37073.0,595.0,12387.0,11250.0,155500.0,48103.0,209,0.02
505,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
506,Merced County,,,,,,,209,
507,Merced County,33931.0,854.0,12642.0,11546.0,165800.0,47779.0,209,0.74
508,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
509,Merced County,33931.0,854.0,12642.0,11546.0,165800.0,47779.0,209,0.74
510,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
511,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
512,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
513,Fresno County,9547.0,224.0,3119.0,2857.0,278100.0,65045.0,559,0.02
514,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
515,Merced County,15457.0,276.0,4098.0,3861.0,171200.0,48462.0,209,0.23
516,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
517,Merced County,268.0,273.0,84.0,76.0,137500.0,51750.0,209,0.0
518,Merced County,32967.0,220.0,9330.0,8408.0,101400.0,33046.0,209,1.35
519,Merced County,32967.0,220.0,9330.0,8408.0,101400.0,33046.0,209,1.35
520,Merced County,2942.0,25.0,956.0,856.0,159000.0,40274.0,209,0.0
521,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
522,Merced County,8942.0,51.0,3398.0,2926.0,110500.0,35462.0,209,7.26
523,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
524,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
525,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
526,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
527,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
528,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
529,Calaveras County,4042.0,48.0,1895.0,1631.0,211800.0,44038.0,209,0.9
530,San Joaquin County,718.0,6.0,300.0,255.0,298400.0,45769.0,209,6.7
531,Stanislaus County,31610.0,136.0,12050.0,11227.0,264500.0,60972.0,209,3.37
532,Tulare County,75004.0,169.0,22985.0,21431.0,148400.0,40851.0,559,4.18
533,Santa Cruz County,834.0,17.0,391.0,315.0,633900.0,73125.0,831,2.68
534,San Mateo County,1554.0,21.0,650.0,499.0,834200.0,80417.0,650,0.34
535,Santa Cruz County,7727.0,6364.0,2061.0,1993.0,273700.0,36791.0,831,0.0
536,Santa Cruz County,7727.0,6364.0,2061.0,1993.0,273700.0,36791.0,831,0.0
537,Santa Cruz County,7727.0,6364.0,2061.0,1993.0,273700.0,36791.0,831,0.0
538,Santa Cruz County,7727.0,6364.0,2061.0,1993.0,273700.0,36791.0,831,0.0
539,Santa Cruz County,82474.0,604.0,24331.0,22359.0,366100.0,55208.0,408,2.61
540,Santa Cruz County,10154.0,479.0,4334.0,4108.0,594000.0,73987.0,831,0.0
541,Santa Cruz County,7727.0,6364.0,2061.0,1993.0,273700.0,36791.0,831,0.0
542,San Mateo County,3040.0,1929.0,1109.0,1032.0,680300.0,106429.0,650,0.0
543,Santa Cruz County,82474.0,604.0,24331.0,22359.0,366100.0,55208.0,408,2.61
544,Santa Cruz County,82474.0,604.0,24331.0,22359.0,366100.0,55208.0,408,2.61
545,San Mateo County,3040.0,1929.0,1109.0,1032.0,680300.0,106429.0,650,0.0
546,Humboldt County,17432.0,307.0,7585.0,7223.0,304300.0,48914.0,707,1.44
547,Humboldt County,1739.0,41.0,732.0,680.0,258800.0,45417.0,707,10.33
548,Contra Costa County,1360.0,47.0,468.0,427.0,367600.0,50199.0,925,0.18
549,San Joaquin County,9959.0,419.0,3331.0,2891.0,349500.0,99764.0,209,0.42
550,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
551,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
552,San Joaquin County,49859.0,6530.0,16589.0,15467.0,225400.0,63374.0,209,0.0
553,San Joaquin County,30902.0,286.0,8819.0,8328.0,287700.0,98072.0,209,0.03
554,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
555,,,,,,,,,
556,Contra Costa County,8684.0,2000.0,3130.0,2914.0,294700.0,64756.0,510,0.88
557,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
558,Santa Clara County,45579.0,187.0,15626.0,14904.0,606900.0,95047.0,408,2.44
559,Santa Clara County,6417.0,329.0,1954.0,1836.0,687400.0,92778.0,408,0.04
560,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
561,Marin County,17167.0,660.0,7020.0,6702.0,619200.0,83026.0,415,0.86
562,Alameda County,14454.0,322.0,5067.0,4918.0,651300.0,138447.0,510,0.02
563,Alameda County,46896.0,202.0,17858.0,17095.0,541200.0,102413.0,925,1.66
564,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
565,Contra Costa County,1360.0,47.0,468.0,427.0,367600.0,50199.0,925,0.18
566,Santa Clara County,6417.0,329.0,1954.0,1836.0,687400.0,92778.0,408,0.04
567,Santa Clara County,6417.0,329.0,1954.0,1836.0,687400.0,92778.0,408,0.04
568,San Benito County,48841.0,118.0,15301.0,14491.0,338300.0,67481.0,408,0.75
569,Santa Clara County,6417.0,329.0,1954.0,1836.0,687400.0,92778.0,408,0.04
570,San Joaquin County,9959.0,419.0,3331.0,2891.0,349500.0,99764.0,209,0.42
571,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
572,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
573,San Joaquin County,9959.0,419.0,3331.0,2891.0,349500.0,99764.0,209,0.42
574,Santa Clara County,45579.0,187.0,15626.0,14904.0,606900.0,95047.0,408,2.44
575,Santa Clara County,45579.0,187.0,15626.0,14904.0,606900.0,95047.0,408,2.44
576,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
577,Santa Clara County,6417.0,329.0,1954.0,1836.0,687400.0,92778.0,408,0.04
578,San Joaquin County,9959.0,419.0,3331.0,2891.0,349500.0,99764.0,209,0.42
579,Santa Clara County,6417.0,329.0,1954.0,1836.0,687400.0,92778.0,408,0.04
580,Santa Clara County,45579.0,187.0,15626.0,14904.0,606900.0,95047.0,408,2.44
581,San Benito County,48841.0,118.0,15301.0,14491.0,338300.0,67481.0,408,0.75
582,Santa Clara County,45579.0,187.0,15626.0,14904.0,606900.0,95047.0,408,2.44
583,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
584,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
585,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
586,El Dorado County,36726.0,212.0,16204.0,14820.0,314300.0,57468.0,530,0.42
587,Sacramento County,5975.0,257.0,2041.0,1924.0,193800.0,58333.0,916,0.0
588,Amador County,1244.0,45.0,793.0,589.0,335400.0,78352.0,209,0.0
589,El Dorado County,38797.0,940.0,13827.0,13242.0,472900.0,119382.0,916,2.25
590,Butte County,31957.0,96.0,13510.0,12739.0,280100.0,55426.0,530,1.87
591,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
592,Butte County,10810.0,139.0,4015.0,3640.0,184400.0,44034.0,530,0.26
593,Butte County,3155.0,46.0,1156.0,1064.0,158500.0,43915.0,530,0.42
594,Butte County,36511.0,265.0,15496.0,14480.0,294600.0,45224.0,530,2.4
595,Butte County,36511.0,265.0,15496.0,14480.0,294600.0,45224.0,530,2.4
596,Butte County,36511.0,265.0,15496.0,14480.0,294600.0,45224.0,530,2.4
597,Butte County,36511.0,265.0,15496.0,14480.0,294600.0,45224.0,530,2.4
598,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
599,Butte County,36511.0,265.0,15496.0,14480.0,294600.0,45224.0,530,2.4
600,Butte County,30643.0,166.0,13148.0,11789.0,158300.0,42555.0,530,8.76
601,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
602,Butte County,36511.0,265.0,15496.0,14480.0,294600.0,45224.0,530,2.4
603,Butte County,3155.0,46.0,1156.0,1064.0,158500.0,43915.0,530,0.42
604,Butte County,3155.0,46.0,1156.0,1064.0,158500.0,43915.0,530,0.42
605,Butte County,36511.0,265.0,15496.0,14480.0,294600.0,45224.0,530,2.4
606,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
607,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
608,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
609,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
610,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
611,Butte County,36511.0,265.0,15496.0,14480.0,294600.0,45224.0,530,2.4
612,Butte County,3155.0,46.0,1156.0,1064.0,158500.0,43915.0,530,0.42
613,Butte County,3155.0,46.0,1156.0,1064.0,158500.0,43915.0,530,0.42
614,Butte County,31957.0,96.0,13510.0,12739.0,280100.0,55426.0,530,1.87
615,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
616,Butte County,36511.0,265.0,15496.0,14480.0,294600.0,45224.0,530,2.4
617,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
618,Butte County,31957.0,96.0,13510.0,12739.0,280100.0,55426.0,530,1.87
619,Butte County,10810.0,139.0,4015.0,3640.0,184400.0,44034.0,530,0.26
620,Butte County,1412.0,912.0,514.0,490.0,103600.0,46618.0,530,0.0
621,Butte County,3155.0,46.0,1156.0,1064.0,158500.0,43915.0,530,0.42
622,Butte County,37725.0,4931.0,16385.0,15419.0,270100.0,39216.0,530,0.0
623,Butte County,10810.0,139.0,4015.0,3640.0,184400.0,44034.0,530,0.26
624,Butte County,31957.0,96.0,13510.0,12739.0,280100.0,55426.0,530,1.87
625,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
626,Butte County,1412.0,912.0,514.0,490.0,103600.0,46618.0,530,0.0
627,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
628,Butte County,10810.0,139.0,4015.0,3640.0,184400.0,44034.0,530,0.26
629,Butte County,,,,,,,530,
630,Butte County,36511.0,265.0,15496.0,14480.0,294600.0,45224.0,530,2.4
